PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
87,6/28/2023,7:09:38 PM,4,4,Kobey Schlotman,kobesc00scb,Left,Schaumburg Boomers,Ian Walters,ian-wa00wwt,Left,Tri-City Valleycats,,2,Bottom,2,1,2,Fastball,,InPlay,,GroundBall,Single,0,0,,85.41710211,-0.203853117,8.227894884,2173.660539,144.082564,10:45,5.112444182,-2.545334196,5.912602839,-22.0388223,14.60037741,-8.888577896,2.754774544,0.514522064,77.67480454,-5.767216796,1.84979414,0.437728018,89.24626988,-1.570616622,-3.464442271,1817.025333,,,,36.32333209,,-4.353220122,0.279043017,7.623650907,8.559926915,2.079945209,50,5.094243889,-17.62266641,-123.3179365,-0.944599385,11.68456167,25.59779948,-19.05448323,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,db99e9e3-1608-11ee-b607-b191e4d2f64c,85.59299824,5.111963623,-2.548634176,-0.198644536,8.268561296,77.82025805,2.755753468,0.517204302,-5.750993527,1.892330682,0.437582923,-9.276321055,13.22992125,16.97902608,47.97384464,2078.914411,634.7558698,95.64117179,-0.774562617,0.292021619,0.56104913,-5.39104435,89.0497034,-2.446150863,-0.510749574,1.010252735,2.715202649,-2.757120564,36.21854139,0.175547278,-5.124338239,-0.046571612,-0.958527566,-0.131480978,0.252858969,,,0.997557088,1,0.939962472,50.58201489,high,high,46.82353983,-59.94128306,53.23739716,Blake Grant-parks,blakgr00scb,Schaumburg boomers
88,6/28/2023,7:10:21 PM,5,1,Kobey Schlotman,kobesc00scb,Left,Schaumburg Boomers,Cito Culver,citocu00tcv,Switch,Tri-City Valleycats,,2,Bottom,2,0,0,Cutter,,StrikeSwinging,,,,,,,80.94017245,1.033904548,7.487269544,2263.891936,161.0821565,11:15,4.903058521,-2.832088437,5.985551417,-31.59285572,9.270693215,-0.996743513,2.798832294,0.76643823,75.2764244,-6.022578487,3.350464575,0.460086577,,,,,,,,,,,,2.71597879,4.975504962,2.416481355,50,4.951618448,-15.36503314,-117.0707214,1.460321654,3.759576424,22.63461281,-25.28673838,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,f4e533dc-1608-11ee-9649-954e6de9a583,81.09748122,4.900224568,-2.835554751,1.068608975,7.530476112,75.39952056,2.801853483,0.769127293,-5.974520747,3.392729827,0.459943912,-1.391083777,7.622804513,76.39663498,36.42137692,532.4655381,2200.383409,23.51991849,-0.222494768,0.971947192,0.076254408,,,,,,,,,,,,,,,,,0.997495532,1,,,high,high,57.22076077,-71.82811575,53.16444858,Blake Grant-parks,blakgr00scb,Schaumburg boomers
89,6/28/2023,7:10:42 PM,5,2,Kobey Schlotman,kobesc00scb,Left,Schaumburg Boomers,Cito Culver,citocu00tcv,Switch,Tri-City Valleycats,,2,Bottom,2,0,1,Fastball,,BallCalled,,,,,,,85.41906746,0.65670715,7.64209369,2264.623933,143.5169797,10:45,5.004823639,-2.696519009,5.968635291,-21.5579335,14.71863762,-9.199127408,3.230506435,-0.191348081,77.85855248,-5.164555482,1.486225062,0.436841209,,,,,,,,,,,,7.671943031,8.409046044,2.272394702,50,5.035357239,-16.35676037,-123.4943496,0.940996293,11.77911494,25.92559244,-19.2632238,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,0196d47a-1609-11ee-bd06-55dc2d4d3c47,85.59872766,5.004481057,-2.700086931,0.660008152,7.685559616,78.00552737,3.231361803,-0.18854953,-5.150211535,1.530826399,0.436693156,-9.607166592,13.35176616,18.22538904,47.57050651,2151.015801,708.2743703,94.98335548,-0.76369762,0.312755844,0.564756343,,,,,,,,,,,,,,,,,0.996679848,1,,,high,high,47.18654414,-76.22768371,53.18136471,Blake Grant-parks,blakgr00scb,Schaumburg boomers
90,6/28/2023,7:11:04 PM,5,3,Kobey Schlotman,kobesc00scb,Left,Schaumburg Boomers,Cito Culver,citocu00tcv,Switch,Tri-City Valleycats,,2,Bottom,2,1,1,Fastball,,StrikeCalled,,,,,,,84.99416373,-0.957769801,8.207778736,2149.368634,142.0759314,10:45,5.062937492,-2.498596399,6.015948587,-22.79841987,14.37735186,-9.029378858,2.09125421,0.974171083,78.81205936,-6.143812871,2.634287763,0.438835263,,,,,,,,,,,,7.527803437,8.46824034,2.049073277,50,5.003600364,-17.50277402,-122.7240804,-2.575478333,11.43836416,25.12341186,-19.30670819,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,0e844851-1609-11ee-9f59-a77d08806576,85.16609399,5.062230501,-2.502028675,-0.949679062,8.250124133,78.9560342,2.092306658,0.976900341,-6.126532744,2.677313889,0.438692656,-9.415377912,13.05679704,24.30467075,86.32623104,1958.869502,884.6557521,91.13697254,-0.718912107,0.411588658,0.560142981,,,,,,,,,,,,,,,,,0.997364534,1,,,high,high,12.30639207,-55.91394175,53.13405141,Blake Grant-parks,blakgr00scb,Schaumburg boomers
91,6/28/2023,7:11:25 PM,5,4,Kobey Schlotman,kobesc00scb,Left,Schaumburg Boomers,Cito Culver,citocu00tcv,Switch,Tri-City Valleycats,,2,Bottom,2,1,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,86.47688873,0.046957964,7.230680929,2263.070207,142.9006465,10:45,5.020744955,-2.539486708,5.836815336,-20.66278233,14.64797804,-9.492223949,2.87137843,-0.420077961,79.13148222,-5.404957281,1.20676811,0.432155502,,,,,,,,,,,,7.674726057,8.47494981,2.122175516,50,5.016931172,-15.64424117,-125.1230838,-0.392811947,12.09964086,26.54832217,-18.8128106,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,1b6ef697-1609-11ee-880d-3fb2ca5a1366,86.65464462,5.02042643,-2.5429606,0.050155528,7.273296391,79.27901862,2.87215643,-0.417292338,-5.392040415,1.250772591,0.43201076,-9.895641439,13.32569695,13.30628176,49.4117655,2202.31502,520.8601704,97.31536444,-0.776178331,0.230156435,0.587005294,,,,,,,,,,,,,,,,,0.997067811,1,,,high,high,45.52941105,-84.66359389,53.31318466,Blake Grant-parks,blakgr00scb,Schaumburg boomers
92,6/28/2023,7:13:40 PM,1,1,Rafi Vazquez,rafiva00tcv,Right,Tri-City Valleycats,Chase Dawson,chasda00scb,Left,Schaumburg Boomers,,3,Top,0,0,0,Curveball,,StrikeCalled,,,,,,,78.80775801,1.926079573,2.113496533,2269.955349,62.18647787,8:00,4.801398023,0.696305462,5.213943744,-43.49183788,0.290482396,-6.336946138,2.368467521,-0.8422144,72.42301437,-8.093562891,-2.735239046,0.476261335,,,,,,,,,,,,3.737616429,-1.222143381,-0.839125142,50,4.914508703,-4.090352988,-114.6987067,2.728719567,4.967005523,21.69621798,-33.79818439,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,6bcae119-1609-11ee-9ca4-27729ff71407,78.91870423,4.794292905,0.69929306,2.014334343,2.075489422,72.50110667,2.374388551,-0.844081743,-8.001908625,-2.763948042,0.476151469,-6.01173412,-1.99691653,-76.28568011,38.79623417,538.1631607,-2205.238694,23.70809456,0.110620877,-0.9714899,0.209691193,,,,,,,,,,,,,,,,,0.993785935,1,,,high,high,55.08338925,57.64508709,53.93605626,Cale Jones,calejo00tcv,Valleycats
93,6/28/2023,7:13:53 PM,1,2,Rafi Vazquez,rafiva00tcv,Right,Tri-City Valleycats,Chase Dawson,chasda00scb,Left,Schaumburg Boomers,,3,Top,0,0,1,Fastball,,Foul,,,,,,,84.81752855,0.304061769,1.741588123,2156.673953,248.7454642,2:15,4.601953578,0.731905765,4.632506581,-32.0677899,6.816738706,13.58572508,1.540662557,0.811621224,77.36067665,-7.630643159,1.120970933,0.44880733,,,,,,,,,,,,-6.833965428,3.604049329,-0.87674178,50,4.608287673,-4.160906551,-123.3606123,-0.312860458,-10.42488863,26.84639394,-26.67624406,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,7395308a-1609-11ee-a12d-c3c9a6aecd21,84.98131737,4.598829809,0.737714179,0.340349282,1.672411941,77.48727465,1.54355902,0.807245807,-7.586095881,1.053348068,0.44865807,14.22066059,4.916510022,-32.24107903,26.17021889,1824.138321,-1150.548532,84.58108927,-0.306616445,-0.533482834,-0.788278137,,,,,,,,,,,,,,,,,0.993505539,1,,,high,high,66.446803,11.90438757,54.51749342,Cale Jones,calejo00tcv,Valleycats
94,6/28/2023,7:14:12 PM,1,3,Rafi Vazquez,rafiva00tcv,Right,Tri-City Valleycats,Chase Dawson,chasda00scb,Left,Schaumburg Boomers,,3,Top,0,0,2,Fastball,,BallCalled,,,,,,,84.92071159,2.497487559,2.551947578,2270.719454,228.2619528,1:30,5.068212893,0.748789997,5.070802046,-27.59118331,10.652708,10.71703498,4.891483217,0.913735856,76.5375124,-3.971283677,0.454761001,0.44509484,,,,,,,,,,,,-5.11985886,5.100440592,-0.935486455,50,5.233724608,-5.797767841,-123.4221204,4.624216074,-7.816251934,26.92071966,-24.38744262,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,7f05029c-1609-11ee-a67e-3164d2f3f8dd,85.10203556,5.066460565,0.753873696,2.517583453,2.491254038,76.68506382,4.893350765,0.909937551,-3.941444149,0.395379461,0.444931427,11.26991754,8.916315782,-39.38344691,63.67482188,1755.077475,-1440.787943,77.29169148,-0.514550895,-0.634507244,-0.576747721,,,,,,,,,,,,,,,,,0.99734595,1,,,high,high,32.69266031,38.3250148,54.07919795,Cale Jones,calejo00tcv,Valleycats
95,6/28/2023,7:14:26 PM,1,4,Rafi Vazquez,rafiva00tcv,Right,Tri-City Valleycats,Chase Dawson,chasda00scb,Left,Schaumburg Boomers,,3,Top,0,1,2,Changeup,,,,,,,,,79.88649012,1.312264842,2.293563221,1910.645844,247.6995448,2:15,4.82210849,0.69538767,5.153825642,-36.83153641,6.087513635,11.20441747,1.970413161,1.337820457,72.53967261,-8.094663871,1.219787748,0.47151615,,,,,,,,,,,,-5.497508811,2.966728786,-0.860370477,50,4.897519123,-4.943310193,-116.2385718,1.718896612,-7.459750061,23.45934837,-28.14839797,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,87412a1c-1609-11ee-9855-c90225a8266b,80.04199901,4.81823902,0.700866653,1.357780038,2.22771075,72.6560386,1.974010704,1.33372987,-8.038712439,1.155662061,0.471358349,11.80323501,4.022530954,-43.20424758,1.168049658,1392.703904,-1308.030343,72.89178724,-0.276597734,-0.68460115,-0.674399702,,,,,,,,,,,,,,,,,0.994669019,1,,,high,high,88.94875531,6.276520182,53.99617436,Cale Jones,calejo00tcv,Valleycats
96,6/28/2023,7:14:48 PM,1,4,Rafi Vazquez,rafiva00tcv,Right,Tri-City Valleycats,Chase Dawson,chasda00scb,Left,Schaumburg Boomers,,3,Top,0,1,2,Fastball,,BallCalled,,,,,,,86.24703186,2.878999807,3.324136175,2250.556659,240.2192074,2:00,4.836082945,0.679751185,5.207612241,-29.42799754,7.538086451,11.81710849,4.946544505,1.817308236,78.23900992,-3.538443248,1.654649951,0.437595901,,,,,,,,,,,,-5.516134714,3.282672929,-0.913793822,50,5.022081141,-7.597436814,-125.2502483,5.50609449,-8.668304595,27.83831481,-27.01550827,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,94849eca-1609-11ee-be0e-1f08a71be9bb,86.42186962,4.833665975,0.685199638,2.907427246,3.258420765,78.37986178,4.948812566,1.813259075,-3.502177539,1.5908344,0.437442353,12.41497323,5.774290267,-42.45631672,43.35367752,1660.443147,-1519.188543,73.77921995,-0.366448865,-0.675027903,-0.640353464,,,,,,,,,,,,,,,,,0.99707542,1,,,high,high,50.98169023,24.9574631,53.94238776,Cale Jones,calejo00tcv,Valleycats
97,6/28/2023,7:15:03 PM,1,5,Rafi Vazquez,rafiva00tcv,Right,Tri-City Valleycats,Chase Dawson,chasda00scb,Left,Schaumburg Boomers,,3,Top,0,2,2,Changeup,,BallCalled,,,,,,,79.21835079,1.009762334,3.256089816,1658.326753,250.0959333,2:15,4.880758741,0.695420346,5.27758229,-37.68576994,5.861324742,11.82461454,2.283430576,2.130967001,72.1672345,-7.728216231,1.805250795,0.474953525,,,,,,,,,,,,-5.567379205,2.944448652,-0.920627623,50,4.933497699,-6.846504241,-115.200187,1.100956291,-7.409865493,23.31759023,-28.25515568,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,9cf4ff33-1609-11ee-8dab-3bf03fe43593,79.36712353,4.87662362,0.700358822,1.059355351,3.195811194,72.27943876,2.28724206,2.127179863,-7.668751999,1.745697142,0.474799112,12.37230523,3.692730644,-29.9640234,3.639778041,1436.673449,-828.2614449,86.63391858,-0.29494196,-0.499456119,-0.814587518,,,,,,,,,,,,,,,,,0.996884466,1,,,high,high,86.72419976,-1.509215859,53.87241771,Cale Jones,calejo00tcv,Valleycats
98,6/28/2023,7:15:15 PM,1,6,Rafi Vazquez,rafiva00tcv,Right,Tri-City Valleycats,Chase Dawson,chasda00scb,Left,Schaumburg Boomers,,3,Top,0,3,2,Fastball,,Foul,,,,,,,85.2156262,1.038563346,2.73753417,2243.570955,241.7145974,2:00,4.64552043,0.644603563,5.282454033,-29.47935265,8.160286951,12.86164635,2.738696891,0.904315853,76.57127286,-5.906877126,1.276158254,0.441564602,67.8448018,69.99311017,-166.4208436,,,,,139.6728969,,-165.8414803,5.245570971,-6.294101749,4.209894134,-0.834845376,50,4.703533622,-6.269479076,-123.9698518,1.466484499,-9.686873734,27.33752805,-25.69485453,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,a4332351-1609-11ee-90bd-9baa5dbbfd18,85.37954606,4.643239171,0.649762129,1.066634332,2.672449368,76.70426132,2.741154038,0.900054907,-5.868286335,1.209616178,0.441416707,13.45193639,6.369595576,-33.69870788,30.27613714,1866.576171,-1244.790758,83.19666317,-0.394238929,-0.55482567,-0.732628243,-5.449900296,-22.56309913,63.75046883,-1.001545096,1.733281265,3.058386914,-34.16475523,-135.43001,,,,,,,,,0.996755226,1,,16.89560915,high,high,62.75147657,16.1351783,53.86754597,Cale Jones,calejo00tcv,Valleycats
99,6/28/2023,7:15:33 PM,1,7,Rafi Vazquez,rafiva00tcv,Right,Tri-City Valleycats,Chase Dawson,chasda00scb,Left,Schaumburg Boomers,,3,Top,0,3,2,Fastball,,BallCalled,Walk,,,,,,85.467007,-0.089477513,2.969606283,2169.066636,246.9829561,2:15,4.697748596,0.708689805,6.055969479,-28.90989783,7.324969853,12.92015703,1.90020648,1.900135897,78.00419351,-6.921957486,2.222261491,0.433558474,,,,,,,,,,,,-6.607234398,3.945536907,-0.872784432,50,4.684896077,-6.74809449,-124.4983721,-0.84141158,-10.25306479,27.63005962,-26.05139022,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,af41ab2b-1609-11ee-ba61-4d6d371589f5,85.61959905,4.695212826,0.713648749,-0.057706435,2.906124693,78.12667244,1.902688093,1.896183192,-6.882155662,2.158557554,0.433422564,13.51495824,5.674243871,-28.20697549,24.23061138,1911.481107,-1025.226828,88.12459127,-0.344571502,-0.47265806,-0.811088675,,,,,,,,,,,,,,,,,0.997376365,1,,,high,high,68.19244976,17.86479615,53.09403052,Cale Jones,calejo00tcv,Valleycats
100,6/28/2023,7:16:00 PM,2,1,Rafi Vazquez,rafiva00tcv,Right,Tri-City Valleycats,Blake Berry,blakbe00scb,Left,Schaumburg Boomers,,3,Top,0,0,0,Fastball,,BallCalled,,,,,,,85.41085171,-0.129168819,1.150270335,2112.64196,246.1062137,2:15,4.677939056,0.529325468,6.085118258,-28.93650147,7.207772573,12.80045123,1.404284152,-0.547017513,77.76796483,-7.394086863,0.061204226,0.432704364,,,,,,,,,,,,-6.96777688,4.160276338,-0.594294311,50,4.663274324,-2.780917234,-124.5765941,-0.912921427,-10.8484932,27.18840077,-25.69669959,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,bf231c07-1609-11ee-97fa-3f19e1408181,85.56589021,4.675362024,0.5343224,-0.097925395,1.088121645,77.89023218,1.406739362,-0.550866636,-7.354703407,-5.38E-04,0.432569599,13.35495688,5.528525777,-27.58742635,23.90522679,1872.445612,-978.3677644,88.63052269,-0.358991226,-0.463101549,-0.810346997,,,,,,,,,,,,,,,,,0.997462926,1,,,high,high,68.48529589,10.89248245,53.06488174,Cale Jones,calejo00tcv,Valleycats
101,6/28/2023,7:16:15 PM,2,2,Rafi Vazquez,rafiva00tcv,Right,Tri-City Valleycats,Blake Berry,blakbe00scb,Left,Schaumburg Boomers,,3,Top,0,1,0,Fastball,,BallCalled,,,,,,,85.61436092,-0.516582555,0.925081662,2215.282476,249.0709815,2:15,4.671873183,0.518605935,4.929570358,-30.87516882,7.235847631,13.10916281,1.124218887,-0.091003424,77.74927804,-7.554718105,0.897019704,0.441685916,,,,,,,,,,,,-6.993472305,3.831653392,-0.59320779,50,4.618762723,-2.395000521,-124.6302629,-2.016143759,-10.90081228,27.14961485,-26.20160378,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,c802727a-1609-11ee-a12a-a9425af46299,85.77359263,4.669039413,0.524095033,-0.482673104,0.857836094,77.87659231,1.127034483,-0.095413856,-7.511321125,0.828780516,0.441544197,13.74578884,5.513764036,-34.17529353,6.612661185,1832.753856,-1244.383282,82.73228699,-0.295528911,-0.561726685,-0.77273915,,,,,,,,,,,,,,,,,0.996876471,1,,,high,high,95.95139507,32.07249305,54.22042964,Cale Jones,calejo00tcv,Valleycats
102,6/28/2023,7:16:32 PM,2,3,Rafi Vazquez,rafiva00tcv,Right,Tri-City Valleycats,Blake Berry,blakbe00scb,Left,Schaumburg Boomers,,3,Top,0,2,0,Fastball,,StrikeCalled,,,,,,,84.33758541,1.238130429,2.473326639,2260.328241,241.2691865,2:00,4.693505616,0.610007914,5.262990872,-30.13853734,8.297354657,12.77326494,2.98087337,1.021571297,77.24129533,-5.595259833,1.018998249,0.446210725,,,,,,,,,,,,-6.323802757,4.221670157,-0.783233239,50,4.765022203,-5.637841735,-122.7077293,1.858107833,-9.53837566,26.71433801,-25.80638168,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,d24bdf28-1609-11ee-8bf0-bff310bf6736,84.50414068,4.691048692,0.615513732,1.267221144,2.406211385,77.37517906,2.983174,1.017455316,-5.558548362,0.953840102,0.446057735,13.38186699,6.470992552,-35.42848838,33.45643476,1841.805104,-1310.281541,81.48396638,-0.391689478,-0.5796864,-0.714522939,,,,,,,,,,,,,,,,,0.996961087,1,,,high,high,59.88920872,22.69114305,53.88700913,Cale Jones,calejo00tcv,Valleycats
103,6/28/2023,7:17:06 PM,2,4,Rafi Vazquez,rafiva00tcv,Right,Tri-City Valleycats,Blake Berry,blakbe00scb,Left,Schaumburg Boomers,,3,Top,0,2,1,Curveball,,BallCalled,,,,,,,82.7896149,2.663047334,2.919929907,2190.724548,239.602272,2:00,4.670820857,0.721658934,5.572468411,-30.95250249,8.575236941,12.63256075,3.966351305,2.635047433,76.62144292,-4.927225815,2.856851158,0.443464493,,,,,,,,,,,,-6.601530363,4.734669993,-1.178949452,50,5.8178428,-1.447384697,-122.6586181,0.716170202,-9.973583239,26.14678932,-25.0209165,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,e60b6d82-1609-11ee-af4e-a1d5e07485de,82.9551667,4.668413607,0.726904985,2.692656891,2.85374667,76.75615237,3.968745321,2.630968158,-4.889156043,2.792420138,0.443329421,13.23019712,6.673531862,-34.60938043,26.63785823,1803.061353,-1244.284455,82.30433874,-0.416459593,-0.567978505,-0.709902687,,,,,,,,,,,,,,,,,0.996716875,1,,,high,high,66.0259276,16.25688313,53.57753159,Cale Jones,calejo00tcv,Valleycats
104,6/28/2023,7:17:32 PM,2,5,Rafi Vazquez,rafiva00tcv,Right,Tri-City Valleycats,Blake Berry,blakbe00scb,Left,Schaumburg Boomers,,3,Top,0,3,1,Fastball,,InPlay,,FlyBall,Out,1,0,,84.20797977,0.203432107,1.870325873,2192.761687,246.3086514,2:15,4.709963391,0.475815336,5.712645242,-30.57876259,7.223102445,13.13391962,2.025317567,0.721433443,77.95450354,-6.825098175,2.35762281,0.436232011,84.09900742,24.05819535,-11.69432279,3419.699496,,,,287.5110698,,-22.76360011,3.661383822,-7.221812139,4.564641335,0.250135769,50,5.483480268,-0.084846316,-124.3372407,-3.336817335,-11.21965267,26.6971173,-25.08252057,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,f5c2e8ca-1609-11ee-bb58-615590811c69,84.36450011,4.707230575,0.481176974,0.236304648,1.804138261,78.08005829,2.027850127,0.717351882,-6.785048921,2.292858932,0.436106895,13.72807514,5.424484655,-31.54768799,23.37247908,1868.682439,-1147.270568,85.22049844,-0.342424068,-0.523208051,-0.78038394,-15.56529166,75.19947332,34.28416481,-0.680685716,1.514983386,2.032473054,-111.2466153,265.1165892,-58.47062823,11.75347382,0.747230586,0.686196822,-0.164796391,0.708502696,,,0.996580717,1,0.996808763,45.93347036,high,high,68.96476883,17.08967827,53.43735476,Cale Jones,calejo00tcv,Valleycats
105,6/28/2023,7:18:08 PM,3,1,Rafi Vazquez,rafiva00tcv,Right,Tri-City Valleycats,Blake Grant-parks,blakgr00scb,Right,Schaumburg Boomers,,3,Top,1,0,0,Curveball,,BallCalled,,,,,,,80.29233863,0.312415869,1.384945981,2383.232385,83.30745804,8:45,4.896908155,0.298264606,4.89596032,-41.44804213,1.141470468,-4.310366238,1.212541206,-1.784206628,73.50752045,-8.965874251,-1.765605226,0.469702484,,,,,,,,,,,,2.745034888,0.535780644,-0.398972135,50,4.899527457,-2.708600607,-116.9177418,-0.497641543,3.795139943,22.28991293,-31.43330763,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,0b953ab0-160a-11ee-a099-d344ca148432,80.40963325,4.890567019,0.30201882,0.387552817,1.339415159,73.59200938,1.217794217,-1.786592459,-8.885117845,-1.80227348,0.46958652,-3.889456352,-0.893497606,-83.4781532,54.51888678,270.6923965,-2367.809584,11.35820402,0.013237017,-0.993528621,0.112808073,,,,,,,,,,,,,,,,,0.996461737,1,,,high,high,40.9330019,38.63897704,54.25403968,Cale Jones,calejo00tcv,Valleycats
106,6/28/2023,7:18:23 PM,3,2,Rafi Vazquez,rafiva00tcv,Right,Tri-City Valleycats,Blake Grant-parks,blakgr00scb,Right,Schaumburg Boomers,,3,Top,1,1,0,Fastball,,Foul,,,,,,,84.62945416,-0.196796769,1.806011917,2268.886593,245.5813275,2:15,4.785201489,0.273008247,4.928738306,-30.49105611,8.158341286,14.42835917,1.716599095,0.407880717,77.77639164,-7.034861413,1.534191313,0.443446516,,,,,,,,,,,,-8.085360279,5.101638386,-0.215379063,50,5.40185323,2.091049501,-124.0799385,-4.025857596,-12.5068324,26.63224579,-24.28258476,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,143834c2-160a-11ee-80f8-a39dbf4ca425,84.78984685,4.782601098,0.278589973,-0.165443927,1.736975867,77.90517939,1.719094084,0.403527383,-6.995621402,1.465594447,0.443316865,15.05808062,6.28076191,-25.08035818,21.67216935,2054.962728,-961.755977,90.57141658,-0.37442332,-0.423888959,-0.824697113,,,,,,,,,,,,,,,,,0.997077368,1,,,high,high,70.49504758,12.57660137,54.22126169,Cale Jones,calejo00tcv,Valleycats
107,6/28/2023,7:18:45 PM,3,3,Rafi Vazquez,rafiva00tcv,Right,Tri-City Valleycats,Blake Grant-parks,blakgr00scb,Right,Schaumburg Boomers,,3,Top,1,1,1,Fastball,,StrikeSwinging,,,,,,,85.80183719,1.197442774,3.336471182,2192.021157,244.7577125,2:15,4.905237699,0.196855166,5.627879156,-28.918267,7.717674695,12.69595814,2.938833156,1.385212968,78.06590454,-6.024893064,2.839194247,0.435907261,,,,,,,,,,,,-6.282360325,3.713545961,-0.406706836,50,4.968775692,-7.597946028,-124.8187412,1.887678171,-9.796152091,27.84365384,-26.38347739,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,21aa9e1c-160a-11ee-a079-29d14ad018ad,85.9688505,4.902498954,0.202598932,1.228702366,3.269339852,78.19582753,2.941344141,1.381050891,-5.985622202,2.774072924,0.43575786,13.29602926,6.037715193,-31.6157458,33.03816672,1866.687733,-1149.10124,85.15828997,-0.363154964,-0.524219959,-0.770267426,,,,,,,,,,,,,,,,,0.879688885,1,,,high,high,60.26564996,40.27589689,53.52212084,Cale Jones,calejo00tcv,Valleycats
